{'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_pan.yml',
 'conf_threshold': 0.8,
 'consistency': 1.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'Pancrease_init/v9',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 2,
 'labeled_bs': 2,
 'labeled_num': 12,
 'max_iterations': 15000,
 'max_samples': 62,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [96, 96, 96],
 'poly': True,
 'res_path': './results/Pancreas',
 'root_path': './data/Pancreas',
 'save_interval_epoch': 1000000,
 'seed': 2024,
 'test_interval_iter': 200,
 'workers': 4}
total 62 samples
25 iterations per epoch
iteration:3629  t-loss:0.1908, loss-lb:0.0479, loss-ulb:0.3181, weight:0.45, high-r:0.99, lr:0.0078
iteration:3630  t-loss:0.0602, loss-lb:0.0518, loss-ulb:0.0188, weight:0.45, high-r:0.99, lr:0.0078
iteration:3631  t-loss:0.0574, loss-lb:0.0371, loss-ulb:0.0451, weight:0.45, high-r:0.98, lr:0.0078
iteration:3632  t-loss:0.1983, loss-lb:0.1197, loss-ulb:0.1748, weight:0.45, high-r:0.98, lr:0.0078
iteration:3633  t-loss:0.1052, loss-lb:0.0557, loss-ulb:0.1103, weight:0.45, high-r:0.98, lr:0.0078
iteration:3634  t-loss:0.0580, loss-lb:0.0477, loss-ulb:0.0229, weight:0.45, high-r:0.99, lr:0.0078
iteration:3635  t-loss:0.0621, loss-lb:0.0369, loss-ulb:0.0560, weight:0.45, high-r:0.99, lr:0.0078
iteration:3636  t-loss:0.0645, loss-lb:0.0361, loss-ulb:0.0633, weight:0.45, high-r:0.99, lr:0.0078
iteration:3637  t-loss:0.0598, loss-lb:0.0418, loss-ulb:0.0402, weight:0.45, high-r:0.98, lr:0.0078
iteration:3638  t-loss:0.0622, loss-lb:0.0499, loss-ulb:0.0273, weight:0.45, high-r:0.98, lr:0.0078
iteration:3639  t-loss:0.0603, loss-lb:0.0561, loss-ulb:0.0093, weight:0.45, high-r:0.99, lr:0.0078
iteration:3640  t-loss:0.0545, loss-lb:0.0472, loss-ulb:0.0162, weight:0.45, high-r:0.99, lr:0.0078
iteration:3641  t-loss:0.1004, loss-lb:0.0567, loss-ulb:0.0972, weight:0.45, high-r:0.98, lr:0.0078
iteration:3642  t-loss:0.1146, loss-lb:0.0870, loss-ulb:0.0614, weight:0.45, high-r:0.99, lr:0.0078
iteration:3643  t-loss:0.0565, loss-lb:0.0521, loss-ulb:0.0100, weight:0.45, high-r:0.99, lr:0.0078
iteration:3644  t-loss:0.0773, loss-lb:0.0388, loss-ulb:0.0857, weight:0.45, high-r:0.98, lr:0.0078
iteration:3645  t-loss:0.0593, loss-lb:0.0448, loss-ulb:0.0324, weight:0.45, high-r:0.98, lr:0.0078
iteration:3646  t-loss:0.0989, loss-lb:0.0624, loss-ulb:0.0811, weight:0.45, high-r:0.99, lr:0.0078
iteration:3647  t-loss:0.0766, loss-lb:0.0724, loss-ulb:0.0094, weight:0.45, high-r:0.99, lr:0.0078
iteration:3648  t-loss:0.0713, loss-lb:0.0529, loss-ulb:0.0410, weight:0.45, high-r:0.99, lr:0.0078
iteration:3649  t-loss:0.1290, loss-lb:0.1203, loss-ulb:0.0193, weight:0.45, high-r:0.99, lr:0.0078
iteration:3650  t-loss:0.0593, loss-lb:0.0493, loss-ulb:0.0222, weight:0.45, high-r:0.99, lr:0.0078
 24%|██████▎                   | 146/601 [3:22:01<12:14:00, 96.79s/it]iteration:3651  t-loss:0.0520, loss-lb:0.0462, loss-ulb:0.0129, weight:0.45, high-r:0.99, lr:0.0078
iteration:3652  t-loss:0.0844, loss-lb:0.0356, loss-ulb:0.1085, weight:0.45, high-r:0.99, lr:0.0078
iteration:3653  t-loss:0.1058, loss-lb:0.0368, loss-ulb:0.1538, weight:0.45, high-r:0.99, lr:0.0078
iteration:3654  t-loss:0.0895, loss-lb:0.0731, loss-ulb:0.0364, weight:0.45, high-r:0.99, lr:0.0078
iteration:3655  t-loss:0.0471, loss-lb:0.0414, loss-ulb:0.0127, weight:0.45, high-r:0.99, lr:0.0078
iteration:3656  t-loss:0.0631, loss-lb:0.0386, loss-ulb:0.0546, weight:0.45, high-r:0.99, lr:0.0078
iteration:3657  t-loss:0.1099, loss-lb:0.0603, loss-ulb:0.1104, weight:0.45, high-r:0.99, lr:0.0078
iteration:3658  t-loss:0.0487, loss-lb:0.0401, loss-ulb:0.0191, weight:0.45, high-r:0.99, lr:0.0078
iteration:3659  t-loss:0.0899, loss-lb:0.0578, loss-ulb:0.0715, weight:0.45, high-r:0.97, lr:0.0078
iteration:3660  t-loss:0.0536, loss-lb:0.0426, loss-ulb:0.0246, weight:0.45, high-r:0.99, lr:0.0078
iteration:3661  t-loss:0.0508, loss-lb:0.0414, loss-ulb:0.0208, weight:0.45, high-r:0.98, lr:0.0078
iteration:3662  t-loss:0.0721, loss-lb:0.0693, loss-ulb:0.0062, weight:0.45, high-r:0.99, lr:0.0078
iteration:3663  t-loss:0.0511, loss-lb:0.0399, loss-ulb:0.0248, weight:0.45, high-r:0.98, lr:0.0078
iteration:3664  t-loss:0.1599, loss-lb:0.1102, loss-ulb:0.1106, weight:0.45, high-r:0.99, lr:0.0078
iteration:3665  t-loss:0.0919, loss-lb:0.0565, loss-ulb:0.0787, weight:0.45, high-r:0.99, lr:0.0078
iteration:3666  t-loss:0.0578, loss-lb:0.0439, loss-ulb:0.0310, weight:0.45, high-r:1.00, lr:0.0078
iteration:3667  t-loss:0.0809, loss-lb:0.0471, loss-ulb:0.0751, weight:0.45, high-r:0.99, lr:0.0078
iteration:3668  t-loss:0.0825, loss-lb:0.0645, loss-ulb:0.0401, weight:0.45, high-r:0.99, lr:0.0078
iteration:3669  t-loss:0.0764, loss-lb:0.0529, loss-ulb:0.0522, weight:0.45, high-r:0.98, lr:0.0078
iteration:3670  t-loss:0.1134, loss-lb:0.0560, loss-ulb:0.1278, weight:0.45, high-r:0.98, lr:0.0078
iteration:3671  t-loss:0.1035, loss-lb:0.0513, loss-ulb:0.1162, weight:0.45, high-r:0.99, lr:0.0078
iteration:3672  t-loss:0.0762, loss-lb:0.0561, loss-ulb:0.0447, weight:0.45, high-r:0.99, lr:0.0078
iteration:3673  t-loss:0.0834, loss-lb:0.0564, loss-ulb:0.0601, weight:0.45, high-r:0.99, lr:0.0078
iteration:3674  t-loss:0.0569, loss-lb:0.0437, loss-ulb:0.0293, weight:0.45, high-r:0.98, lr:0.0078
iteration:3675  t-loss:0.0637, loss-lb:0.0537, loss-ulb:0.0223, weight:0.45, high-r:0.99, lr:0.0078
 24%|██████▌                    | 147/601 [3:22:15<9:04:44, 71.99s/it]iteration:3676  t-loss:0.0579, loss-lb:0.0472, loss-ulb:0.0238, weight:0.45, high-r:0.99, lr:0.0078
iteration:3677  t-loss:0.0610, loss-lb:0.0488, loss-ulb:0.0271, weight:0.45, high-r:0.99, lr:0.0078
iteration:3678  t-loss:0.0582, loss-lb:0.0350, loss-ulb:0.0518, weight:0.45, high-r:0.99, lr:0.0078
iteration:3679  t-loss:0.1070, loss-lb:0.0504, loss-ulb:0.1260, weight:0.45, high-r:0.99, lr:0.0078
iteration:3680  t-loss:0.0817, loss-lb:0.0616, loss-ulb:0.0447, weight:0.45, high-r:0.99, lr:0.0078
iteration:3681  t-loss:0.0665, loss-lb:0.0491, loss-ulb:0.0388, weight:0.45, high-r:0.98, lr:0.0078
iteration:3682  t-loss:0.0716, loss-lb:0.0542, loss-ulb:0.0387, weight:0.45, high-r:0.99, lr:0.0078
iteration:3683  t-loss:0.0561, loss-lb:0.0385, loss-ulb:0.0390, weight:0.45, high-r:0.99, lr:0.0078
iteration:3684  t-loss:0.0545, loss-lb:0.0466, loss-ulb:0.0177, weight:0.45, high-r:0.99, lr:0.0078
iteration:3685  t-loss:0.0653, loss-lb:0.0475, loss-ulb:0.0396, weight:0.45, high-r:0.99, lr:0.0078
iteration:3686  t-loss:0.0505, loss-lb:0.0431, loss-ulb:0.0165, weight:0.45, high-r:0.99, lr:0.0078
iteration:3687  t-loss:0.0932, loss-lb:0.0572, loss-ulb:0.0800, weight:0.45, high-r:0.98, lr:0.0078
iteration:3688  t-loss:0.0592, loss-lb:0.0434, loss-ulb:0.0353, weight:0.45, high-r:0.98, lr:0.0078
iteration:3689  t-loss:0.0447, loss-lb:0.0357, loss-ulb:0.0199, weight:0.45, high-r:0.99, lr:0.0078
iteration:3690  t-loss:0.0687, loss-lb:0.0560, loss-ulb:0.0282, weight:0.45, high-r:0.98, lr:0.0078
iteration:3691  t-loss:0.0508, loss-lb:0.0452, loss-ulb:0.0125, weight:0.45, high-r:0.99, lr:0.0078
iteration:3692  t-loss:0.0483, loss-lb:0.0436, loss-ulb:0.0104, weight:0.45, high-r:0.99, lr:0.0078
iteration:3693  t-loss:0.0516, loss-lb:0.0502, loss-ulb:0.0031, weight:0.45, high-r:1.00, lr:0.0078
iteration:3694  t-loss:0.0472, loss-lb:0.0418, loss-ulb:0.0121, weight:0.45, high-r:0.99, lr:0.0078
iteration:3695  t-loss:0.0931, loss-lb:0.0862, loss-ulb:0.0154, weight:0.45, high-r:0.99, lr:0.0078
iteration:3696  t-loss:0.0851, loss-lb:0.0513, loss-ulb:0.0752, weight:0.45, high-r:0.98, lr:0.0078
iteration:3697  t-loss:0.0506, loss-lb:0.0372, loss-ulb:0.0299, weight:0.45, high-r:0.99, lr:0.0078
iteration:3698  t-loss:0.1030, loss-lb:0.0547, loss-ulb:0.1074, weight:0.45, high-r:0.98, lr:0.0078
iteration:3699  t-loss:0.0498, loss-lb:0.0455, loss-ulb:0.0097, weight:0.45, high-r:0.99, lr:0.0078
iteration:3700  t-loss:0.0499, loss-lb:0.0384, loss-ulb:0.0255, weight:0.45, high-r:0.99, lr:0.0078
 25%|██████▋                    | 148/601 [3:22:29<6:51:52, 54.55s/it]iteration:3701  t-loss:0.0836, loss-lb:0.0792, loss-ulb:0.0097, weight:0.45, high-r:0.99, lr:0.0077
iteration:3702  t-loss:0.0748, loss-lb:0.0528, loss-ulb:0.0488, weight:0.45, high-r:0.98, lr:0.0077
iteration:3703  t-loss:0.0432, loss-lb:0.0357, loss-ulb:0.0167, weight:0.45, high-r:0.99, lr:0.0077
iteration:3704  t-loss:0.0754, loss-lb:0.0340, loss-ulb:0.0920, weight:0.45, high-r:0.98, lr:0.0077
iteration:3705  t-loss:0.0842, loss-lb:0.0822, loss-ulb:0.0045, weight:0.45, high-r:1.00, lr:0.0077
iteration:3706  t-loss:0.0690, loss-lb:0.0502, loss-ulb:0.0420, weight:0.45, high-r:0.98, lr:0.0077
iteration:3707  t-loss:0.0640, loss-lb:0.0443, loss-ulb:0.0437, weight:0.45, high-r:0.99, lr:0.0077
iteration:3708  t-loss:0.0498, loss-lb:0.0432, loss-ulb:0.0148, weight:0.45, high-r:1.00, lr:0.0077
iteration:3709  t-loss:0.0459, loss-lb:0.0453, loss-ulb:0.0015, weight:0.45, high-r:1.00, lr:0.0077
iteration:3710  t-loss:0.0677, loss-lb:0.0595, loss-ulb:0.0182, weight:0.45, high-r:0.98, lr:0.0077
iteration:3711  t-loss:0.1261, loss-lb:0.0622, loss-ulb:0.1423, weight:0.45, high-r:0.98, lr:0.0077
iteration:3712  t-loss:0.0609, loss-lb:0.0488, loss-ulb:0.0269, weight:0.45, high-r:0.99, lr:0.0077
iteration:3713  t-loss:0.0633, loss-lb:0.0510, loss-ulb:0.0274, weight:0.45, high-r:0.99, lr:0.0077
iteration:3714  t-loss:0.0458, loss-lb:0.0347, loss-ulb:0.0245, weight:0.45, high-r:0.98, lr:0.0077
iteration:3715  t-loss:0.0663, loss-lb:0.0424, loss-ulb:0.0531, weight:0.45, high-r:0.97, lr:0.0077
iteration:3716  t-loss:0.0528, loss-lb:0.0469, loss-ulb:0.0131, weight:0.45, high-r:0.99, lr:0.0077
iteration:3717  t-loss:0.0479, loss-lb:0.0415, loss-ulb:0.0143, weight:0.45, high-r:0.98, lr:0.0077
iteration:3718  t-loss:0.0551, loss-lb:0.0441, loss-ulb:0.0243, weight:0.45, high-r:0.99, lr:0.0077
iteration:3719  t-loss:0.0733, loss-lb:0.0472, loss-ulb:0.0580, weight:0.45, high-r:0.98, lr:0.0077
iteration:3720  t-loss:0.0671, loss-lb:0.0485, loss-ulb:0.0413, weight:0.45, high-r:0.98, lr:0.0077
iteration:3721  t-loss:0.0947, loss-lb:0.0419, loss-ulb:0.1174, weight:0.45, high-r:0.98, lr:0.0077
iteration:3722  t-loss:0.0658, loss-lb:0.0416, loss-ulb:0.0537, weight:0.45, high-r:0.99, lr:0.0077
iteration:3723  t-loss:0.1038, loss-lb:0.0452, loss-ulb:0.1304, weight:0.45, high-r:0.99, lr:0.0077
iteration:3724  t-loss:0.0503, loss-lb:0.0429, loss-ulb:0.0165, weight:0.45, high-r:0.98, lr:0.0077
iteration:3725  t-loss:0.1077, loss-lb:0.0995, loss-ulb:0.0183, weight:0.45, high-r:0.98, lr:0.0077
 25%|██████▋                    | 149/601 [3:22:43<5:19:19, 42.39s/it]iteration:3726  t-loss:0.0654, loss-lb:0.0553, loss-ulb:0.0224, weight:0.45, high-r:0.98, lr:0.0077
iteration:3727  t-loss:0.0752, loss-lb:0.0469, loss-ulb:0.0629, weight:0.45, high-r:0.99, lr:0.0077
iteration:3728  t-loss:0.0943, loss-lb:0.0632, loss-ulb:0.0691, weight:0.45, high-r:0.99, lr:0.0077
iteration:3729  t-loss:0.0555, loss-lb:0.0377, loss-ulb:0.0395, weight:0.45, high-r:0.99, lr:0.0077
iteration:3730  t-loss:0.0625, loss-lb:0.0540, loss-ulb:0.0189, weight:0.45, high-r:0.99, lr:0.0077
iteration:3731  t-loss:0.1270, loss-lb:0.1020, loss-ulb:0.0556, weight:0.45, high-r:0.99, lr:0.0077
iteration:3732  t-loss:0.0519, loss-lb:0.0460, loss-ulb:0.0132, weight:0.45, high-r:0.99, lr:0.0077
iteration:3733  t-loss:0.0458, loss-lb:0.0373, loss-ulb:0.0189, weight:0.45, high-r:0.99, lr:0.0077
iteration:3734  t-loss:0.1146, loss-lb:0.0381, loss-ulb:0.1702, weight:0.45, high-r:0.98, lr:0.0077
iteration:3735  t-loss:0.1392, loss-lb:0.0578, loss-ulb:0.1813, weight:0.45, high-r:0.98, lr:0.0077
iteration:3736  t-loss:0.2020, loss-lb:0.0650, loss-ulb:0.3049, weight:0.45, high-r:0.99, lr:0.0077
iteration:3737  t-loss:0.0457, loss-lb:0.0333, loss-ulb:0.0276, weight:0.45, high-r:0.99, lr:0.0077
iteration:3738  t-loss:0.0731, loss-lb:0.0502, loss-ulb:0.0508, weight:0.45, high-r:1.00, lr:0.0077
iteration:3739  t-loss:0.0659, loss-lb:0.0467, loss-ulb:0.0428, weight:0.45, high-r:0.99, lr:0.0077
iteration:3740  t-loss:0.0597, loss-lb:0.0466, loss-ulb:0.0292, weight:0.45, high-r:0.98, lr:0.0077
iteration:3741  t-loss:0.0546, loss-lb:0.0390, loss-ulb:0.0345, weight:0.45, high-r:0.99, lr:0.0077
iteration:3742  t-loss:0.0730, loss-lb:0.0444, loss-ulb:0.0636, weight:0.45, high-r:0.99, lr:0.0077
iteration:3743  t-loss:0.0515, loss-lb:0.0366, loss-ulb:0.0332, weight:0.45, high-r:0.99, lr:0.0077
iteration:3744  t-loss:0.0702, loss-lb:0.0521, loss-ulb:0.0401, weight:0.45, high-r:0.99, lr:0.0077
iteration:3745  t-loss:0.0507, loss-lb:0.0427, loss-ulb:0.0176, weight:0.45, high-r:0.99, lr:0.0077
iteration:3746  t-loss:0.0481, loss-lb:0.0430, loss-ulb:0.0114, weight:0.45, high-r:0.99, lr:0.0077
iteration:3747  t-loss:0.0480, loss-lb:0.0440, loss-ulb:0.0089, weight:0.45, high-r:0.99, lr:0.0077
iteration:3748  t-loss:0.1049, loss-lb:0.0785, loss-ulb:0.0586, weight:0.45, high-r:0.98, lr:0.0077
iteration:3749  t-loss:0.0574, loss-lb:0.0419, loss-ulb:0.0346, weight:0.45, high-r:0.99, lr:0.0077
iteration:3750  t-loss:0.0643, loss-lb:0.0594, loss-ulb:0.0110, weight:0.45, high-r:0.99, lr:0.0077
 25%|██████▋                    | 150/601 [3:22:57<4:14:45, 33.89s/it]iteration:3751  t-loss:0.0436, loss-lb:0.0402, loss-ulb:0.0069, weight:0.50, high-r:0.99, lr:0.0077
iteration:3752  t-loss:0.0615, loss-lb:0.0572, loss-ulb:0.0086, weight:0.50, high-r:0.99, lr:0.0077
iteration:3753  t-loss:0.0883, loss-lb:0.0441, loss-ulb:0.0892, weight:0.50, high-r:0.99, lr:0.0077
iteration:3754  t-loss:0.0656, loss-lb:0.0525, loss-ulb:0.0263, weight:0.50, high-r:0.98, lr:0.0077
iteration:3755  t-loss:0.0867, loss-lb:0.0519, loss-ulb:0.0703, weight:0.50, high-r:0.98, lr:0.0077
iteration:3756  t-loss:0.0572, loss-lb:0.0466, loss-ulb:0.0215, weight:0.50, high-r:0.99, lr:0.0077
iteration:3757  t-loss:0.1140, loss-lb:0.0712, loss-ulb:0.0865, weight:0.50, high-r:0.98, lr:0.0077
iteration:3758  t-loss:0.1032, loss-lb:0.0472, loss-ulb:0.1133, weight:0.50, high-r:0.98, lr:0.0077
iteration:3759  t-loss:0.0946, loss-lb:0.0379, loss-ulb:0.1144, weight:0.50, high-r:0.99, lr:0.0077
iteration:3760  t-loss:0.0511, loss-lb:0.0381, loss-ulb:0.0262, weight:0.50, high-r:0.99, lr:0.0077
iteration:3761  t-loss:0.0574, loss-lb:0.0396, loss-ulb:0.0359, weight:0.50, high-r:0.99, lr:0.0077
iteration:3762  t-loss:0.0569, loss-lb:0.0339, loss-ulb:0.0465, weight:0.50, high-r:0.99, lr:0.0077
iteration:3763  t-loss:0.1115, loss-lb:0.0458, loss-ulb:0.1326, weight:0.50, high-r:0.99, lr:0.0077
iteration:3764  t-loss:0.0704, loss-lb:0.0537, loss-ulb:0.0337, weight:0.50, high-r:0.99, lr:0.0077
iteration:3765  t-loss:0.1821, loss-lb:0.1289, loss-ulb:0.1076, weight:0.50, high-r:0.99, lr:0.0077
iteration:3766  t-loss:0.4546, loss-lb:0.0461, loss-ulb:0.8253, weight:0.50, high-r:0.99, lr:0.0077
iteration:3767  t-loss:0.0767, loss-lb:0.0397, loss-ulb:0.0747, weight:0.50, high-r:0.98, lr:0.0077
iteration:3768  t-loss:0.0525, loss-lb:0.0452, loss-ulb:0.0147, weight:0.50, high-r:0.98, lr:0.0077
iteration:3769  t-loss:0.0639, loss-lb:0.0442, loss-ulb:0.0398, weight:0.50, high-r:0.99, lr:0.0077
iteration:3770  t-loss:0.1341, loss-lb:0.0398, loss-ulb:0.1906, weight:0.50, high-r:0.98, lr:0.0077
iteration:3771  t-loss:0.0642, loss-lb:0.0552, loss-ulb:0.0183, weight:0.50, high-r:0.99, lr:0.0077
iteration:3772  t-loss:0.0808, loss-lb:0.0454, loss-ulb:0.0714, weight:0.50, high-r:0.99, lr:0.0077
iteration:3773  t-loss:0.0562, loss-lb:0.0444, loss-ulb:0.0238, weight:0.50, high-r:0.99, lr:0.0077
iteration:3774  t-loss:0.0578, loss-lb:0.0425, loss-ulb:0.0309, weight:0.50, high-r:0.98, lr:0.0077
iteration:3775  t-loss:0.0629, loss-lb:0.0551, loss-ulb:0.0159, weight:0.50, high-r:0.99, lr:0.0077
 25%|██████▊                    | 151/601 [3:23:11<3:29:42, 27.96s/it]iteration:3776  t-loss:0.0700, loss-lb:0.0481, loss-ulb:0.0442, weight:0.50, high-r:0.99, lr:0.0077
iteration:3777  t-loss:0.0945, loss-lb:0.0550, loss-ulb:0.0798, weight:0.50, high-r:0.99, lr:0.0077
iteration:3778  t-loss:0.0616, loss-lb:0.0514, loss-ulb:0.0207, weight:0.50, high-r:0.99, lr:0.0077
iteration:3779  t-loss:0.0677, loss-lb:0.0528, loss-ulb:0.0300, weight:0.50, high-r:0.99, lr:0.0077
iteration:3780  t-loss:0.0510, loss-lb:0.0398, loss-ulb:0.0225, weight:0.50, high-r:1.00, lr:0.0077
iteration:3781  t-loss:0.0591, loss-lb:0.0444, loss-ulb:0.0295, weight:0.50, high-r:0.98, lr:0.0077
iteration:3782  t-loss:0.0765, loss-lb:0.0646, loss-ulb:0.0241, weight:0.50, high-r:0.99, lr:0.0077
iteration:3783  t-loss:0.0545, loss-lb:0.0499, loss-ulb:0.0092, weight:0.50, high-r:0.99, lr:0.0077
iteration:3784  t-loss:0.0929, loss-lb:0.0428, loss-ulb:0.1010, weight:0.50, high-r:0.99, lr:0.0077
iteration:3785  t-loss:0.1084, loss-lb:0.0474, loss-ulb:0.1233, weight:0.50, high-r:0.98, lr:0.0077
iteration:3786  t-loss:0.1025, loss-lb:0.0938, loss-ulb:0.0176, weight:0.50, high-r:0.99, lr:0.0077
iteration:3787  t-loss:0.0480, loss-lb:0.0429, loss-ulb:0.0103, weight:0.50, high-r:0.99, lr:0.0077
iteration:3788  t-loss:0.0721, loss-lb:0.0612, loss-ulb:0.0221, weight:0.50, high-r:0.99, lr:0.0077
iteration:3789  t-loss:0.0578, loss-lb:0.0573, loss-ulb:0.0011, weight:0.50, high-r:1.00, lr:0.0077
iteration:3790  t-loss:0.0491, loss-lb:0.0432, loss-ulb:0.0120, weight:0.50, high-r:0.99, lr:0.0077
iteration:3791  t-loss:0.0828, loss-lb:0.0783, loss-ulb:0.0091, weight:0.50, high-r:0.99, lr:0.0077
iteration:3792  t-loss:0.0371, loss-lb:0.0344, loss-ulb:0.0054, weight:0.50, high-r:0.99, lr:0.0077
iteration:3793  t-loss:0.0881, loss-lb:0.0426, loss-ulb:0.0918, weight:0.50, high-r:0.98, lr:0.0077
iteration:3794  t-loss:0.0491, loss-lb:0.0257, loss-ulb:0.0472, weight:0.50, high-r:0.98, lr:0.0077
iteration:3795  t-loss:0.0594, loss-lb:0.0432, loss-ulb:0.0326, weight:0.50, high-r:0.99, lr:0.0077
iteration:3796  t-loss:0.0526, loss-lb:0.0332, loss-ulb:0.0393, weight:0.50, high-r:0.98, lr:0.0077
iteration:3797  t-loss:0.0556, loss-lb:0.0505, loss-ulb:0.0104, weight:0.50, high-r:0.99, lr:0.0077
iteration:3798  t-loss:0.0839, loss-lb:0.0578, loss-ulb:0.0528, weight:0.50, high-r:0.99, lr:0.0077
iteration:3799  t-loss:0.0621, loss-lb:0.0563, loss-ulb:0.0117, weight:0.50, high-r:0.99, lr:0.0077
iteration:3800  t-loss:0.0545, loss-lb:0.0514, loss-ulb:0.0061, weight:0.50, high-r:1.00, lr:0.0077

  0%|          | 0/20 [00:00<?, ?it/s][A
  5%|▌         | 1/20 [00:15<04:51, 15.33s/it][A
 10%|█         | 2/20 [00:24<03:29, 11.67s/it][A
 15%|█▌        | 3/20 [00:36<03:18, 11.70s/it][A
 20%|██        | 4/20 [00:57<04:07, 15.46s/it][A
 25%|██▌       | 5/20 [01:07<03:23, 13.57s/it][A
 30%|███       | 6/20 [01:19<03:02, 13.01s/it][A
 35%|███▌      | 7/20 [01:34<02:59, 13.78s/it][A
 40%|████      | 8/20 [01:44<02:28, 12.34s/it][A
 45%|████▌     | 9/20 [01:55<02:11, 11.91s/it][A
 50%|█████     | 10/20 [02:07<01:59, 11.91s/it][A
 55%|█████▌    | 11/20 [02:18<01:45, 11.73s/it][A
 60%|██████    | 12/20 [02:38<01:53, 14.23s/it][A
 65%|██████▌   | 13/20 [02:54<01:43, 14.79s/it][A
 70%|███████   | 14/20 [03:09<01:28, 14.81s/it][A
 75%|███████▌  | 15/20 [03:21<01:10, 14.08s/it][A
 80%|████████  | 16/20 [03:30<00:50, 12.51s/it][A
 85%|████████▌ | 17/20 [03:39<00:34, 11.49s/it][A
 90%|█████████ | 18/20 [03:51<00:23, 11.67s/it][A
 95%|█████████▌| 19/20 [04:11<00:14, 14.05s/it][A
100%|██████████| 20/20 [04:24<00:00, 13.82s/it][A100%|██████████| 20/20 [04:24<00:00, 13.23s/it]
average metric is 0.7875061802869281

  0%|          | 0/20 [00:00<?, ?it/s][A
  5%|▌         | 1/20 [00:24<07:36, 24.04s/it][A
 10%|█         | 2/20 [00:37<05:24, 18.01s/it][A
 15%|█▌        | 3/20 [00:51<04:34, 16.12s/it][A
 20%|██        | 4/20 [01:12<04:45, 17.87s/it][A
 25%|██▌       | 5/20 [01:21<03:40, 14.69s/it][A
 30%|███       | 6/20 [01:32<03:10, 13.60s/it][A
 35%|███▌      | 7/20 [01:46<02:55, 13.53s/it][A
 40%|████      | 8/20 [01:53<02:20, 11.71s/it][A
 45%|████▌     | 9/20 [02:06<02:10, 11.88s/it][A
 50%|█████     | 10/20 [02:16<01:54, 11.47s/it][A
 55%|█████▌    | 11/20 [02:27<01:40, 11.17s/it][A
 60%|██████    | 12/20 [02:42<01:39, 12.47s/it][A
 65%|██████▌   | 13/20 [02:54<01:26, 12.33s/it][A
 70%|███████   | 14/20 [03:05<01:10, 11.76s/it][A
 75%|███████▌  | 15/20 [03:14<00:54, 10.94s/it][A
 80%|████████  | 16/20 [03:21<00:38,  9.68s/it][A
 85%|████████▌ | 17/20 [03:28<00:27,  9.15s/it][A
 90%|█████████ | 18/20 [03:36<00:17,  8.80s/it][A
 95%|█████████▌| 19/20 [03:50<00:10, 10.25s/it][A
100%|██████████| 20/20 [04:02<00:00, 10.65s/it][A100%|██████████| 20/20 [04:02<00:00, 12.11s/it]average metric is 0.7969938340390861
iteration 3800 : dice_score: 0.796994 best_dice: 0.797000
 <<Test>> - Iter:3800  - Dice-S/T:78.75/79.70, Best-S:78.75, Best-T:79.70

 25%|██████▎                  | 152/601 [3:31:52<21:56:58, 175.99s/it]iteration:3801  t-loss:0.0886, loss-lb:0.0493, loss-ulb:0.0793, weight:0.50, high-r:0.98, lr:0.0077
iteration:3802  t-loss:0.0536, loss-lb:0.0317, loss-ulb:0.0441, weight:0.50, high-r:0.98, lr:0.0077
iteration:3803  t-loss:0.0580, loss-lb:0.0466, loss-ulb:0.0230, weight:0.50, high-r:0.98, lr:0.0077
iteration:3804  t-loss:0.0598, loss-lb:0.0460, loss-ulb:0.0279, weight:0.50, high-r:0.99, lr:0.0077
iteration:3805  t-loss:0.0739, loss-lb:0.0471, loss-ulb:0.0541, weight:0.50, high-r:0.98, lr:0.0077
iteration:3806  t-loss:0.0648, loss-lb:0.0378, loss-ulb:0.0545, weight:0.50, high-r:0.99, lr:0.0077
iteration:3807  t-loss:0.0777, loss-lb:0.0471, loss-ulb:0.0620, weight:0.50, high-r:0.98, lr:0.0077
iteration:3808  t-loss:0.0982, loss-lb:0.0609, loss-ulb:0.0754, weight:0.50, high-r:0.99, lr:0.0077
iteration:3809  t-loss:0.0959, loss-lb:0.0514, loss-ulb:0.0898, weight:0.50, high-r:0.99, lr:0.0077
iteration:3810  t-loss:0.0460, loss-lb:0.0412, loss-ulb:0.0098, weight:0.50, high-r:0.99, lr:0.0077
iteration:3811  t-loss:0.0559, loss-lb:0.0444, loss-ulb:0.0232, weight:0.50, high-r:0.99, lr:0.0077
iteration:3812  t-loss:0.0670, loss-lb:0.0498, loss-ulb:0.0348, weight:0.50, high-r:0.99, lr:0.0077
iteration:3813  t-loss:0.0964, loss-lb:0.0931, loss-ulb:0.0065, weight:0.50, high-r:1.00, lr:0.0077
